wkt_geom;fid;id_parcelle;id_observateur;year;doy_lambda;lambda;longitude;latitude
Point (862139.99208093178458512 6358259.69154148362576962);2038;e21c9d78c2e748a4b04c245812abaded;ca00270f-f7f2-4a89-9bcb-b6cf6e90d680;2024;191.00181069179973;0.0355575394694399;862139.9920809318;6358259.691541484
Point (813938.55940324789844453 6384223.65975462645292282);2039;9bd6da5b4ef9454e8536e86ff81ed238;61c017f88b264e599e2be752ac44251c;2024;219.50375610859703;0.03382615275463193;813938.5594032479;6384223.659754626
Point (730742.28316223970614374 6264903.39963373355567455);2040;d89162da2ce9452ebf70db8bd3d155d4;1744424f-1863-4849-8af6-1eba092ab9cb;2024;235.42291516521956;0.055915457994378345;730742.2831622397;6264903.399633734
Point (813548.32625874306540936 6383988.8235662579536438);2042;4dff2208ec22447a9110032e2f02e78b;61c017f88b264e599e2be752ac44251c;2024;215.2061475249738;0.03140497041416296;813548.3262587431;6383988.823566258
Point (814119.78732062596827745 6384242.98216592520475388);2043;bbfe350da8434c10b58acf2c40a6d2df;61c017f88b264e599e2be752ac44251c;2024;200.00273969630837;0.017078622637519372;814119.787320626;6384242.982165925
Point (857681.65803685085847974 6342658.99123013578355312);2044;3a8042dfbb7141b8b074710b40baa1e1;b0e83a1f24594c528d9fea042af36030;2024;204.0686045144639;0.0852715696570536;857681.6580368509;6342658.991230136
Point (795207.97828179399948567 6270860.33453072793781757);2045;94ac2242dc4c4840a5e3eac27478f299;1d528b452bb34af0a09e77e5f32786cb;2024;178.80935576854873;0.04152670775677682;795207.978281794;6270860.334530728
Point (814087.01395754131954163 6384213.52008407656103373);2046;6b47d19b716f4713a152be0c44651562;61c017f88b264e599e2be752ac44251c;2024;214.08284429203874;0.032010993178173075;814087.0139575413;6384213.520084077
Point (858469.20007322344463319 6343210.6430553225800395);2047;82359356128642b8b4a5af51fa64b6e8;b0e83a1f24594c528d9fea042af36030;2024;205.18714490544343;0.0584644715178482;858469.2000732234;6343210.643055323
Point (859823.3573808497749269 6339736.60778688453137875);2048;41c6e30e0fa94881b81244ca0ed1b503;b0e83a1f24594c528d9fea042af36030;2024;215.30979153706767;0.0484351266204617;859823.3573808498;6339736.6077868845
Point (814171.02823179250117391 6384141.2383706932887435);2049;c68b575a00dc4a6f98b89b03136c7084;61c017f88b264e599e2be752ac44251c;2024;200.0025517156524;0.011576977564099146;814171.0282317925;6384141.238370693
Point (699677.29296025400981307 6231534.98325510695576668);2050;d87c0bbfb06449e696997f3870287318;c00798754a784f91b7ecea0e2bbb4e12;2024;198.1257032099194;0.08300524227397206;699677.292960254;6231534.983255107
Point (768813.08137973793782294 6271416.17870063055306673);2052;cafc130a74834aa2a040ed31e7aaec14;ca356d8e-84b3-4420-b679-2beea95a713e;2024;337.4297386221298;0.01258734222365484;768813.0813797379;6271416.178700631
Point (817844.53901837184093893 6307681.02958943042904139);2053;1195975c44014f3ca33f672edd9ecbe4;b0e83a1f24594c528d9fea042af36030;2024;200.00029446494824;0.0176058348264288;817844.5390183718;6307681.02958943
Point (822339.92257490882184356 6378892.50632544979453087);2055;7a7311f627df482ca457667974424d29;8c63df4ceec648d18a8ae89c3d78a631;2024;200.00799824565036;1;822339.9225749088;6378892.50632545
Point (954175.19446892966516316 6268051.8754291757941246);2056;1bdc691507e84a8991b144930df31f1f;379f695fcd9841fa8f2f0ee7a53b2b9f;2024;264.14615661040557;0.024969560494277766;954175.1944689297;6268051.875429176
Point (859380.83503299357835203 6343040.44896190334111452);2058;fb859d9a43604d73aa2f3b3a96075dec;14361d9669b14c4497c057a82a7bbb60;2024;281.1874637380026;0.5906931934813705;859380.8350329936;6343040.448961903
Point (770076.63073402701411396 6270683.39814820326864719);2059;7cafda346aa74bbd97550835b1698ad0;ca356d8e-84b3-4420-b679-2beea95a713e;2024;203.898782472368;0.05647398530267933;770076.630734027;6270683.398148203
Point (916729.77632134163286537 6270968.78207105025649071);2060;1b1e0b53a9a3444382209fdb4e414747;24635ba9afa54c538e1aa9370fa83803;2024;233.984546969559;0.032662247708927214;916729.7763213416;6270968.78207105
Point (664973.232941237045452 6239777.77404924295842648);2061;5531927dd996427ab3662600607b778f;74f5d46952b9400a8d99b00b016e86bd;2024;171.72936324680626;0.5911774433723984;664973.232941237;6239777.774049243
Point (852194.02726215589791536 6357112.97899233922362328);2062;16d34099df254618a0518082d4e9687a;7776e1f1384e4ff8a51b5afca2a66fc2;2024;209.53099000966492;0.06258668706197225;852194.0272621559;6357112.978992339
Point (847051.44937655644025654 6439241.43844597134739161);2063;5be097306862486ab83f22da213aff04;409ca430da9d43c1b4471dbcf277a09e;2024;299.5102972351635;0.03043712506944153;847051.4493765564;6439241.438445971
Point (816290.51498249953147024 6304262.67539170756936073);2064;c6105a8a6ebb4037a1f3bd8bfc51a1c5;b0e83a1f24594c528d9fea042af36030;2024;177.02090792855174;0.1329599476364418;816290.5149824995;6304262.675391708
Point (736194.26491232449188828 6263941.30120702274143696);2065;f04521dfd4a24355b8fde27f0f25ac4a;d313471e9cb84165b26823c1c5235e77;2024;209.84441732822677;0.30886523788850606;736194.2649123245;6263941.301207023
Point (960502.0232370279263705 6230581.94500235375016928);2067;2067e69f8db745808e44044a834a182b;98b594b427854863b8367daab37bcd11;2024;310.81591597202623;0.0017671602433519922;960502.0232370279;6230581.945002354
Point (916756.76917175855487585 6270951.67101103998720646);2068;d020b1310c5c44ea9a4e1a4f51344926;24635ba9afa54c538e1aa9370fa83803;2024;228.43071310616315;0.04174632961819881;916756.7691717586;6270951.67101104
Point (859956.22213806037325412 6344640.13980337791144848);2069;966e4a0d69dc47f58211292f2a161294;14361d9669b14c4497c057a82a7bbb60;2024;219.07982150845734;0.03916184483834934;859956.2221380604;6344640.139803378
Point (855385.43555343069601804 6340597.69501123670488596);2070;bafaabc172db491bbb5f12ea7e68b4e2;b0e83a1f24594c528d9fea042af36030;2024;194.17863853897958;0.12296380122420779;855385.4355534307;6340597.695011237
Point (814103.71663225092925131 6384225.92712469305843115);2071;fd9dd1edb7024494906c8a55672beda7;61c017f88b264e599e2be752ac44251c;2024;215.41581926226468;0.019976214329070215;814103.7166322509;6384225.927124693
Point (863107.48745612183120102 6345173.26451895106583834);2072;ad24116bf6f84260b02448d1ea35c33d;14361d9669b14c4497c057a82a7bbb60;2024;204.84556206876184;0.06408721678966993;863107.4874561218;6345173.264518951
Point (730393.34065084240864962 6264840.69045693706721067);2073;d8a61c0c30c44d1e8615ff5b11066df2;1744424f-1863-4849-8af6-1eba092ab9cb;2024;293.96371723477824;0.058159009709757646;730393.3406508424;6264840.690456937
Point (801221.65678538510110229 6356670.70775997638702393);2074;ebd89c52-74dc-f837-cb11-3504c0fe8d63;850a2c01-0869-464e-8901-26db68aca3c9;2024;208.5913011360892;0.06116928829083739;801221.6567853851;6356670.707759976
Point (768596.04099974664859474 6271399.20940050296485424);2076;833b0383ec664950a3e9f116d150ac47;ca356d8e-84b3-4420-b679-2beea95a713e;2024;200.00512646055336;1;768596.0409997466;6271399.209400503
Point (732796.2383709178538993 6269567.92178397439420223);2077;a5526a3ee20040f6b0eafe8a91c154e0;d313471e9cb84165b26823c1c5235e77;2024;208.67282811891994;0.2345149617129846;732796.2383709179;6269567.921783974
Point (947591.72442250407766551 6277920.2899602921679616);2078;62db24f5609f4c2bb042bcbc47aab5ce;24635ba9afa54c538e1aa9370fa83803;2024;203.369779326753;0.11770354243520785;947591.7244225041;6277920.289960292
Point (698969.83382453920785338 6258966.38508437667042017);2079;4217ca838ec14114bf557609d06a5a4c;ba97c771c89b40aca53bda2ae7131b5d;2024;177.33108979579907;0.07453694479071929;698969.8338245392;6258966.385084377
Point (820667.6479895495576784 6298422.07193820737302303);2081;6812465492944176886a4994332cccbb;b0e83a1f24594c528d9fea042af36030;2024;200.00295938621295;0.004548169921768418;820667.6479895496;6298422.071938207
Point (820380.11401827121153474 6299035.80025256052613258);2082;02d184fb34714fb59c7d37c70528819a;b0e83a1f24594c528d9fea042af36030;2024;195.01226270005262;0.1323024675451913;820380.1140182712;6299035.8002525605
Point (817897.27170382696203887 6307732.92458226997405291);2084;3b9305ab9dd044f0b88ff836b81ecd14;b0e83a1f24594c528d9fea042af36030;2024;185.41429570994126;0.09377911848138386;817897.271703827;6307732.92458227
Point (768100.14260299026500434 6272089.80250486545264721);2085;fa1ceeb0b9fe40ffa3d383887c9c4af0;ca356d8e-84b3-4420-b679-2beea95a713e;2024;194.0672463554059;0.08785432016133164;768100.1426029903;6272089.802504865
Point (801207.76945333706680685 6356690.36674227472394705);2086;3d686092-5ed5-8a70-616f-bd6af1d75aa1;850a2c01-0869-464e-8901-26db68aca3c9;2024;203.55250814917963;0.07071228509987984;801207.7694533371;6356690.366742275
Point (954176.07065657735802233 6268054.56121044047176838);2088;54cd6ba9663e4370b5d629004317573b;24635ba9afa54c538e1aa9370fa83803;2024;218.17279741921817;0.03644980288199579;954176.0706565774;6268054.5612104405
Point (979342.29333409294486046 6261903.55163384694606066);2089;007838a87ed44f68ad92d0d0b9f0354a;379f695fcd9841fa8f2f0ee7a53b2b9f;2024;322.85910489492034;0.010666018030362974;979342.293334093;6261903.551633847
Point (840708.33791673928499222 6452129.62601644173264503);2090;7dd5ab155f224be3b6e7cec22eda3098;6022b16e386347e9a85ebbd41820a2ff;2024;250.16758356683437;0.028013907188952105;840708.3379167393;6452129.626016442
Point (685319.45931062533054501 6188017.74697141628712416);2091;0f6aa376e0994de8801bfa926c8befd0;91b3062b6f4041d1bb2ef409f60b1933;2024;350;0.009830036913073421;685319.4593106253;6188017.746971416
Point (768066.08908973110374063 6271951.71371854934841394);2093;65f0e3a8c45a446cb67586afb16692a7;ca356d8e-84b3-4420-b679-2beea95a713e;2024;194.33182108355226;0.07637046680597101;768066.0890897311;6271951.713718549
Point (960538.42334072093944997 6230564.65839918609708548);2096;66622214854649b694dcc0f714fe97b0;98b594b427854863b8367daab37bcd11;2024;350;0.006915563789896504;960538.4233407209;6230564.658399186
Point (855409.5672612366033718 6362582.21697743702679873);2097;fdaa1f7caaf54ae2beba6dd4759f8695;7776e1f1384e4ff8a51b5afca2a66fc2;2024;214.56110441424596;0.04872008376377041;855409.5672612366;6362582.216977437
Point (732816.71084711351431906 6269526.51332356408238411);2098;5cb4fef2e19d4b9982ec4ea59c7edb5c;d313471e9cb84165b26823c1c5235e77;2024;206.85849059288472;0.35386685834293435;732816.7108471135;6269526.513323564
Point (995240.60585626040119678 6246770.11066853627562523);2099;0e4b227c3f9a4b42a7d434eb8b1921d1;98b594b427854863b8367daab37bcd11;2024;225.8452880554895;0.052868792374927885;995240.6058562604;6246770.110668536
Point (768132.59873894811607897 6272049.066471166908741);2100;a0f215eb6ebe4da38da7646472998d9c;ca356d8e-84b3-4420-b679-2beea95a713e;2024;200.00533968745086;1;768132.5987389481;6272049.066471167
Point (860495.52186614531092346 6343040.5718087162822485);2101;49c068fe8ddd437696eff677acd6417c;14361d9669b14c4497c057a82a7bbb60;2024;278.5278974354968;0.9589198011189235;860495.5218661453;6343040.571808716
Point (691902.36957371223252267 6243721.26760058104991913);2102;32eac74dc60d4e4c95811b966e8802d9;3ba107af3e7644b5aaf1790648cc4790;2024;350;0.012913611604817538;691902.3695737122;6243721.267600581
Point (813652.31982191174756736 6384161.2188476612791419);2103;91d563e26b10487dac3a6d088e0c0b13;61c017f88b264e599e2be752ac44251c;2024;213.9983895205645;0.029562201119079933;813652.3198219117;6384161.218847661
Point (859990.24912027071695775 6343422.74717684276401997);2104;cf7460b957e945f8aa122032317504f2;14361d9669b14c4497c057a82a7bbb60;2024;198.92886246493944;0.07289241383502722;859990.2491202707;6343422.747176843
Point (734677.22801126900594682 6274371.31319783814251423);2106;df0c2ca424654ffeabfe47aa724a6de2;e907bd8dd5f84870a5f2def0c6f740e9;2024;194.72104487765648;0.046610970636371055;734677.228011269;6274371.313197838
Point (854043.19653082499280572 6341093.18462267518043518);2107;aeecb70e2a2142449d6fc6ec7e6e345f;b0e83a1f24594c528d9fea042af36030;2024;199.57551841230645;0.08949033281920354;854043.196530825;6341093.184622675
Point (950716.25193564919754863 6240705.71454416867345572);2109;424a746c3b21451680571484e8828b6a;24635ba9afa54c538e1aa9370fa83803;2024;213.38035756156904;0.07659271886881507;950716.2519356492;6240705.714544169
Point (813945.53009064891375601 6384255.57160299830138683);2110;c8b9927841ed4919b093f6e6aecf6508;61c017f88b264e599e2be752ac44251c;2024;200.0032023254008;0.01579355047492061;813945.5300906489;6384255.571602998
Point (684366.73401253425981849 6187682.49695547111332417);2111;0bc452c871fa41e1a42879c64d039d4f;91b3062b6f4041d1bb2ef409f60b1933;2024;192.94553744467638;0.029518444563755675;684366.7340125343;6187682.496955471
Point (669018.06711837148759514 6247038.15493238903582096);2112;d35963f7b8e542aeab0d41fb374d9b10;74f5d46952b9400a8d99b00b016e86bd;2024;213.89888826049162;0.047929758543155176;669018.0671183715;6247038.154932389
Point (848156.04584316362161189 6415250.58552765380591154);2113;f9dbfafead0e403d836df7dde96ddd95;f5cfc14ab7db459ca63b107a936b6da1;2024;249.3085957654555;0.06299619601522405;848156.0458431636;6415250.585527654
Point (950047.4517785192001611 6277889.55479268170893192);2115;2b306579660846da9b9514d05194d75f;24635ba9afa54c538e1aa9370fa83803;2024;201.4026552698349;0.05475816638681083;950047.4517785192;6277889.554792682
Point (860497.2269789888523519 6343163.10355098359286785);2117;3ae341b95887487781682b110e3112d0;14361d9669b14c4497c057a82a7bbb60;2024;249.88449015220695;0.7747356390253725;860497.2269789889;6343163.103550984
Point (758554.25518534996081144 6272614.89152409322559834);2118;8443c218f38d47a9ab385c45e881bb75;e907bd8dd5f84870a5f2def0c6f740e9;2024;197.9173072779505;0.04530374278459906;758554.25518535;6272614.891524093
Point (758133.62843178887851536 6269847.36661227606236935);2119;5c7ff2927c6c41afba1c0e53eaeab03f;d313471e9cb84165b26823c1c5235e77;2024;199.88055180641743;0.8693048798317528;758133.6284317889;6269847.366612276
Point (852975.3912883831653744 6357224.95292219053953886);2120;bc1a75ecbcf94ed7bbf943b6bfca7490;7776e1f1384e4ff8a51b5afca2a66fc2;2024;208.7793648203458;0.05992510387602017;852975.3912883832;6357224.952922191
Point (768019.2306552086956799 6272156.46274870540946722);2121;1775b89ab86046f997c36c4772441aab;ca356d8e-84b3-4420-b679-2beea95a713e;2024;243.79335938782452;0.030300870504074942;768019.2306552087;6272156.462748705
Point (947610.19226052134763449 6277932.9987240182235837);2125;4a8023e0122c4978859cbcce8c1afd03;379f695fcd9841fa8f2f0ee7a53b2b9f;2024;205.87173239773543;0.126166240555827;947610.1922605213;6277932.998724018
Point (856811.26284068054519594 6341182.58249598369002342);2126;3773a2b73bbf4962a84cb5ed5cce602e;7776e1f1384e4ff8a51b5afca2a66fc2;2024;210.35671431936578;0.0442959160935282;856811.2628406805;6341182.582495984
Point (843842.00598227581940591 6342397.66142392717301846);2127;6fafa0634d904172acb443df9ec2cd7b;a0cc563e-30a9-4f78-a04a-4e69a2b90aa6;2024;203.62413152632158;0.09257563068334565;843842.0059822758;6342397.661423927
Point (995187.41833817586302757 6246736.61739192344248295);2128;6a71ef5c21e5407690df9e16db96f3d5;98b594b427854863b8367daab37bcd11;2024;350;0.01588042720371823;995187.4183381759;6246736.617391923
Point (923563.85018083977047354 6270835.03829623199999332);2130;afd48eb60c654bebbe5007eedf15c185;3c32a60dba7b7baf;2024;219.22747102553421;0.09301047058572191;923563.8501808398;6270835.038296232
Point (710321.11954314238391817 6243871.97086134366691113);2131;aa9ddd781fd8485eb0552ad42464f682;ac1b056f12834953acc973890fc397f4;2024;205.4698091166277;0.08122171796951652;710321.1195431424;6243871.970861344
Point (950747.51275765453465283 6240793.81281973700970411);2132;e1de40cc282443199efa190dd83b44c0;379f695fcd9841fa8f2f0ee7a53b2b9f;2024;200.06688583865966;0.13487532503172794;950747.5127576545;6240793.812819737
Point (960227.74143652943894267 6230603.64816675893962383);2133;7ec4a458e9504fc6b1db9a27bb414525;98b594b427854863b8367daab37bcd11;2024;278.55108629072055;0.001;960227.7414365294;6230603.648166759
Point (848173.47738704411312938 6415273.74481170251965523);2134;d02ad7a17fb048978f870e0227f4ba60;f5cfc14ab7db459ca63b107a936b6da1;2024;247.17342611282487;0.06112268781653252;848173.4773870441;6415273.7448117025
Point (801214.91884332336485386 6356686.11483736801892519);2136;6e2aaa44-00bd-08d2-647e-269a7d68f516;850a2c01-0869-464e-8901-26db68aca3c9;2024;204.55403756725693;0.08325580417633724;801214.9188433234;6356686.114837368
Point (950727.44472787796985358 6240708.16870776563882828);2137;a9484fd704db4a9aaa50bd27df185309;379f695fcd9841fa8f2f0ee7a53b2b9f;2024;260.867975652726;0.016470476227937833;950727.444727878;6240708.168707766
Point (844315.45342541323043406 6443331.99484274629503489);2139;6124df526a54449ea868cbd069e305ba;ad38d6e1639341beb14be902508a8dd2;2024;219.35338365345194;0.0893930745598831;844315.4534254132;6443331.994842746
Point (704765.29092991643119603 6247033.30269780103117228);2140;0e9ef520ddb1474fae142235180dd22b;e6282b1008c8463cb62cf654aeb97482;2024;194.84736825717346;0.07805665739271457;704765.2909299164;6247033.302697801
Point (852018.89218227833043784 6349903.78661556262522936);2141;2e4c3038df894205a41f6290a3091336;a0cc563e-30a9-4f78-a04a-4e69a2b90aa6;2024;267.32541101972186;0.021844261406696718;852018.8921822783;6349903.786615563
Point (859248.47364655765704811 6343490.12776522897183895);2142;d429f7b6b6764bffa6bd839ca1e99b40;14361d9669b14c4497c057a82a7bbb60;2024;214.44635196257073;0.06804971925239989;859248.4736465577;6343490.127765229
Point (848140.202461022650823 6415250.7912882212549448);2144;618a1d522aa3429b957d240eb40c9e0b;f5cfc14ab7db459ca63b107a936b6da1;2024;234.1196357720873;0.10638468137754585;848140.2024610227;6415250.791288221
Point (916735.62072187720332295 6270952.67904280591756105);2145;94a85d9bbd984c2cba060b001075754d;24635ba9afa54c538e1aa9370fa83803;2024;231.50963634167104;0.04387663569014512;916735.6207218772;6270952.679042806
Point (768095.68501409608870745 6271912.47265862300992012);2146;f5b70f7e8b074bc8bcc929af4a1815de;ca356d8e-84b3-4420-b679-2beea95a713e;2024;200.0053102712437;1;768095.6850140961;6271912.472658623
Point (692979.92124886263627559 6228422.66924949362874031);2148;dedea88e201b41cbbd46082096e06de5;05f5e2bf14de4f4fbf8319d83fb47d4f;2024;195.77669110356786;0.05023063255380604;692979.9212488626;6228422.669249494
Point (954306.05956286541186273 6242021.96559103671461344);2149;ee8fbaac60854b998b4776bf81b5b10d;379f695fcd9841fa8f2f0ee7a53b2b9f;2024;184.33446824969877;0.14182557073448415;954306.0595628654;6242021.965591037
Point (669523.06075852306094021 6236231.71664276905357838);2150;14b64a804a114fb3806db2117f0734b6;d0b0158b00c948298c9597f5d9de54be;2024;145.02830982642297;0.048364531438706344;669523.0607585231;6236231.716642769
Point (938266.21169389318674803 6276017.76196681428700686);2151;c24eebcd993146f0a14df1c60e65ebd3;a180a4ee-ef66-4f0a-80d0-4372cc43f426;2024;194.55100536553476;0.02606849259431926;938266.2116938932;6276017.761966814
Point (770094.56097372248768806 6270675.14469522889703512);2152;70839c110b704c978428f12e2b1d3caf;ca356d8e-84b3-4420-b679-2beea95a713e;2024;215.97260896375573;0.03394462709908544;770094.5609737225;6270675.144695229
Point (769005.74267284607049078 6271314.5542954346165061);2153;a7b9b2cef3fd43a0a2991f0bac08c48f;ca356d8e-84b3-4420-b679-2beea95a713e;2024;247.91924167665366;0.02466660708191314;769005.7426728461;6271314.554295435
Point (699244.27162466372828931 6258148.41153332591056824);2154;0644589c3aac4e9ea284718c8adf4e92;ba97c771c89b40aca53bda2ae7131b5d;2024;172.58210000784865;0.08845082028295537;699244.2716246637;6258148.411533326
Point (956281.70640989777166396 6248508.35950957704335451);2156;b4beb23807454b8986d905ba5def7ad3;ac573eac76e44b6eac85f53f08652396;2024;204.04091435953714;0.04735322968218916;956281.7064098978;6248508.359509577
Point (843849.8940582035575062 6342523.61301143188029528);2157;ac452df5079741ec80d1e7af63302e35;a0cc563e-30a9-4f78-a04a-4e69a2b90aa6;2024;201.8966697766706;0.18394595426742502;843849.8940582036;6342523.613011432
Point (966626.8414598295930773 6273586.98782232869416475);2158;0c1b3246accd4f25bfcb86dec7b78470;98b594b427854863b8367daab37bcd11;2024;221.44205156294225;0.04575727006093742;966626.8414598296;6273586.987822329
Point (950036.85027078073471785 6277904.14578801486641169);2160;cded24da7e0440b7961a87b4a66f1f06;24635ba9afa54c538e1aa9370fa83803;2024;211.01904276568942;0.048607761903543385;950036.8502707807;6277904.145788015
Point (863712.9238276828546077 6337399.56947586685419083);2161;dd5ff3ec5d594411b45cdc0f65b6d6cd;cf7900944dc64a0dbafdf2c8f40cd1c4;2024;257.77145010930354;0.01444866379207026;863712.9238276829;6337399.569475867
Point (699661.57816289959009737 6257536.85273266211152077);2163;abfa619fee534860b07068109c43e7d0;ba97c771c89b40aca53bda2ae7131b5d;2024;171.44044636619503;0.09136320421882896;699661.5781628996;6257536.852732662
Point (712882.22917859395965934 6245041.11504979990422726);2164;65979d7d1ecf4e0cafebfc4df2254c63;e6282b1008c8463cb62cf654aeb97482;2024;204.56811239992274;0.08241978502815434;712882.229178594;6245041.1150498
Point (826652.01644988532643765 6386199.67660569213330746);2165;6a1e50cd8d3943b0a9bca29df6d30f04;afdfadc468a84e34bf0a2a2b171f1618;2024;225.4268391780411;0.04389328697323677;826652.0164498853;6386199.676605692
Point (712540.5611722688190639 6242987.24382457975298166);2167;e6f07e18dd6545af97d3f844a1338682;e6282b1008c8463cb62cf654aeb97482;2024;211.91583571506786;0.08445205500145467;712540.5611722688;6242987.24382458
Point (851147.79125356639269739 6351967.47660284116864204);2168;0c451aa9f6d944ebbab9b112ed6d5ee6;7776e1f1384e4ff8a51b5afca2a66fc2;2024;207.74781000438935;0.05853120775438728;851147.7912535664;6351967.476602841
Point (859737.13385715044569224 6343584.04479661863297224);2169;7f4790b1e7df41aab659c4782a0a1250;14361d9669b14c4497c057a82a7bbb60;2024;262.639936671437;0.05117642233485081;859737.1338571504;6343584.044796619
Point (768068.86362557765096426 6272384.38504389207810163);2170;74ed0b87fc784e0ab8583305fa1d6e1e;ca356d8e-84b3-4420-b679-2beea95a713e;2024;198.87218849098966;0.07350138927788588;768068.8636255777;6272384.385043892
Point (687600.16068629547953606 6170039.56685207132250071);2171;1bc92585a1834a938d2cd3ab63cdcc47;91b3062b6f4041d1bb2ef409f60b1933;2024;186.8825983889182;0.04454151424368642;687600.1606862955;6170039.566852071
Point (692154.01650792558211833 6180637.01174637209624052);2172;b8e7a4dae0fb4574b8f47f9a07c42685;91b3062b6f4041d1bb2ef409f60b1933;2024;199.9958161973449;0.019670124722408706;692154.0165079256;6180637.011746372
Point (770225.47045105625875294 6270599.10660379100590944);2173;1ae5e0f3dbda4317a5f6d8684d71882c;ca356d8e-84b3-4420-b679-2beea95a713e;2024;242.2339948936601;0.02830347215874908;770225.4704510563;6270599.106603791
Point (860231.41327435662969947 6344245.21009815577417612);2174;594df7ff040541ecac1656c757022bb8;14361d9669b14c4497c057a82a7bbb60;2024;210.09684400046996;0.1029230498919679;860231.4132743566;6344245.210098156
Point (848392.35533839638810605 6353212.56317542959004641);2175;77547ff0e48447ab8cfac46601878e84;ca00270f-f7f2-4a89-9bcb-b6cf6e90d680;2024;199.3352763078913;0.05131207889882413;848392.3553383964;6353212.56317543
Point (848952.75341145333368331 6341393.59842134267091751);2176;c5d37e2523394ac88fc0e85d1c0af65e;b0e83a1f24594c528d9fea042af36030;2024;189.81251808721154;0.10778877631880013;848952.7534114533;6341393.598421343
Point (700354.59587034641299397 6260105.74569999240338802);2177;4e7cc2416780483aa5d06452b63eee92;ba97c771c89b40aca53bda2ae7131b5d;2024;172.0069213967368;0.08105822303310938;700354.5958703464;6260105.745699992
Point (694127.71529599954374135 6228235.73841020092368126);2178;c338603cda584b4d98194a02a61b5106;05f5e2bf14de4f4fbf8319d83fb47d4f;2024;208.51197592055888;0.029347729867303114;694127.7152959995;6228235.738410201
Point (768101.33863295440096408 6272235.92149623204022646);2179;3c8b9d463bd44b8e8adc90e29c94d6b5;ca356d8e-84b3-4420-b679-2beea95a713e;2024;199.99979928705608;0.07694502362574812;768101.3386329544;6272235.921496232
Point (916748.44127277296502143 6270975.4600256010890007);2181;a24bc925aad1447aab269a4e1155ef88;24635ba9afa54c538e1aa9370fa83803;2024;218.33868748603027;0.041982033448862616;916748.441272773;6270975.460025601
Point (856985.5237631811760366 6341115.41988684237003326);2183;bda96ee8adcc40ada468fee950fe8595;7776e1f1384e4ff8a51b5afca2a66fc2;2024;186.78700570449962;0.049109523488899666;856985.5237631812;6341115.419886842
Point (954551.89945287990849465 6240448.43329827766865492);2184;678ddc3889234c46a5791d5de7f3ddff;24635ba9afa54c538e1aa9370fa83803;2024;191.74124774109836;0.05809621682300426;954551.8994528799;6240448.433298278
Point (862509.38173077977262437 6344306.06617588270455599);2185;32bdbf3c287340f1a4fa01d7721edb7e;14361d9669b14c4497c057a82a7bbb60;2024;227.09568124374357;0.04891488088343506;862509.3817307798;6344306.066175883
Point (729822.91173031809739769 6265092.98403141554445028);2186;4d196b83e51a4cca98b6241aebb3038b;1744424f-1863-4849-8af6-1eba092ab9cb;2024;283.911000634053;0.05690763999818822;729822.9117303181;6265092.984031416
Point (860933.32213276729453355 6342852.48880412429571152);2187;41b3654d4c3d40939af175755a9d8bc0;14361d9669b14c4497c057a82a7bbb60;2024;249.81220114796366;0.04027987591996065;860933.3221327673;6342852.488804124
Point (953392.79044933104887605 6241402.63966498710215092);2188;5925adf1343040f58464a610239185ef;24635ba9afa54c538e1aa9370fa83803;2024;200.79950973273847;0.06615085402650636;953392.790449331;6241402.639664987
Point (692802.90696579043287784 6228453.11994726676493883);2189;6191bb84f9d24bdb9380ffb49c1208b6;05f5e2bf14de4f4fbf8319d83fb47d4f;2024;197.105402347013;0.05462773906824943;692802.9069657904;6228453.119947267
Point (813852.05682570091448724 6384212.98623516224324703);2190;f250dbf4551e454ab64688f9e623ced5;61c017f88b264e599e2be752ac44251c;2024;222.71015309109777;0.031591411124476575;813852.0568257009;6384212.986235162
Point (694038.27817486459389329 6227490.42487929575145245);2191;a98733c600964079b8f25ca91fb036d6;05f5e2bf14de4f4fbf8319d83fb47d4f;2024;199.9976142267842;0.0336445240382914;694038.2781748646;6227490.424879296
Point (819897.05492919683456421 6300491.05482091661542654);2192;00cc6775318641cb9a588eaae5fbaed7;c3000b8930304ab1809365affe342137;2024;200.00033458184254;0.09666983890762751;819897.0549291968;6300491.054820917
Point (807660.99374961550347507 6322087.57756558153778315);2193;b90e8dc5d65a438e9c9f947c619fb20e;3ba107af3e7644b5aaf1790648cc4790;2024;306.25463281481274;0.012438348663485862;807660.9937496155;6322087.577565582
Point (853354.83707162225618958 6339453.87672482989728451);2194;8fa1fa8fcb1c4a4c9ba7b7611bdf7332;7776e1f1384e4ff8a51b5afca2a66fc2;2024;338.63293697762236;0.007979164873344227;853354.8370716223;6339453.87672483
Point (713037.10439706838224083 6250790.83258164767175913);2195;774c5c0b427e4caab5196988e03e1374;e6282b1008c8463cb62cf654aeb97482;2024;261.2514650246941;0.02681905376813415;713037.1043970684;6250790.832581648
Point (801205.29880984360352159 6356709.26951105240732431);2196;9085a1ae-f357-cc3a-6fa5-794891dfb9ce;850a2c01-0869-464e-8901-26db68aca3c9;2024;205.802950419153;0.06643380791948442;801205.2988098436;6356709.269511052
Point (855480.72548339632339776 6362800.78539644926786423);2197;f241d9524d2c4a5b91a79675c45a3530;7776e1f1384e4ff8a51b5afca2a66fc2;2024;218.8325503404591;0.045871682579809114;855480.7254833963;6362800.785396449
